lat, lon, stop_id, stop_name, usage
36.979733,-121.908195,1851,Soquel Dr & State Park Dr,17
36.976662,-121.899879,1852,Soquel Dr & Trout Gulch Rd,13
36.976547,-121.900009,1853,Soquel Dr & Trout Gulch Rd,6
36.975746,-121.889977,1854,Soquel Dr (Creekside Offices),0
36.975594,-121.890137,1855,Soquel Dr (Creekside Offices),1
36.975849,-121.884499,1856,Soquel Dr & Monroe Ave,2
36.975323,-121.884949,1857,Soquel Dr (Aptos Gateway),1
36.973389,-121.880272,1858,Soquel Dr & Jaunell Rd,2
36.971237,-121.873734,1859,Soquel Dr & Monroe Ave (Auto Center),0
36.975044,-121.912033,1861,State Park Dr & Hillcrest Dr,1
36.972946,-121.952324,1862,Stockton Ave & Esplanade,1
36.972805,-121.95224,1863,Stockton Ave & Esplanade,4
36.953926,-121.879311,1865,Sumner Ave & Dolphin Dr,0
36.95694,-121.882614,1867,Sumner & Seabreeze/Clubhouse,0
36.971302,-121.903809,1875,Treasure Island Dr & Winfield Way,0
36.972141,-122.033958,1883,Walnut Ave & California,1
36.971966,-122.033852,1884,Walnut & California,0
36.972759,-122.030441,1885,Walnut Ave & Chestnut,0
36.972527,-122.030815,1886,Walnut Ave & Chestnut,1
36.973164,-122.028252,1887,Walnut Ave & Center,0
36.978519,-122.023933,1892,Water (Governmental Center),45
36.979584,-122.020844,1893,Water & Ocean,65
36.979523,-122.021805,1894,Water & Ocean,15
36.980312,-122.019409,1895,Water & Market,6
36.980072,-122.019371,1896,Water & Market,4
36.981499,-122.014587,1899,Water & N Branciforte Ave,10
36.981369,-122.012978,1900,Water & N Branciforte Ave,19
36.98148,-122.010902,1901,Water & Seabright Ave,3
36.981461,-122.00853,1903,Water & Poplar,16
36.964211,-122.056625,1907,Western Dr & Flower,63
36.970291,-122.058418,1909,Western Dr & Monarch Way,0
36.973766,-122.05835,1910,Western Dr & Meder,3
36.964241,-121.998367,1914,7th Ave & Bonnie,4
36.96629,-121.998093,1915,7th Ave & Dolores,3
36.973236,-121.995453,1916,7th Ave & Harbor Cove,1
36.974007,-121.994766,1917,7th Ave & Manor Way (Yacht Harbor Manor),4
36.976334,-121.993401,1919,7th Ave & Eddy Ln (Inland Harbor),0
36.976723,-121.993439,1921,7th Ave & Cambria Ln,1
36.978916,-121.992165,1922,7th Ave & Capitola Rd,0
37.141563,-122.090965,1986,Bear Creek Rd & Deerwood Dr,0
37.011837,-122.195023,1987,Ocean (Pacific School),2
36.926765,-121.764267,1989,Crestview Dr & Freedom Blvd (Crestview Shopping),4
36.920963,-121.759163,1992,Lincoln & Stanford,0
36.918415,-121.756775,1993,Lincoln & California,1
36.916187,-121.754837,1994,Lincoln & E 5th,0
36.961304,-121.878349,1995,Clubhouse Dr & Pinehurst Dr,1
36.971603,-121.875214,2007,Soquel Dr & Monroe Ave (Auto Center),6
36.967911,-122.042747,2056,Bay & King,13
36.956619,-122.040222,2061,Delaware Ave & Bethany Curve,0
36.977467,-122.030075,2085,Mission & Sylvar,45
36.977577,-122.042175,2086,High & Laurent,1
36.977375,-122.050362,2090,High & Cardiff,2
36.977268,-122.050232,2091,High & Cardiff,1
36.96101,-122.057297,2095,Hwy 1 & Western Dr,0
36.994263,-122.055511,2101,Hagar Dr (UCSC - East Field House),180
36.997498,-122.055061,2102,"Hagar Dr (UCSC - Bookstore, Cowell & Stevenson)",586
36.985661,-122.021584,2114,Grant (Grant Park),1
37.120377,-122.120956,2124,Hwy 9 & Mountain,2
37.071594,-122.084244,2125,Hwy 9 & Willowbrook Dr,4
37.081112,-122.077751,2127,Glen Arbor Rd & River,0
37.092968,-122.096474,2128,Hwy 9 & Brown Gables Rd,4
37.054691,-122.160866,2132,Bonny Doon Rd & Thayer Rd,0
37.003265,-122.073166,2133,Empire Grade (UCSC path),0
37.027748,-122.099716,2134,Empire Grade & Smith Grade,0
37.041912,-122.150681,2135,Bonny Doon Rd & Pine Flat Rd,1
37.061775,-122.148544,2136,Pine Flat Rd (Bonny Doon Elementary),0
37.06728,-122.141121,2137,Pine Flat Rd & Kelly Ln,0
37.079155,-122.138542,2138,Pine Flat Rd & Atherley Ln,0
37.080856,-122.141106,2139,Pine Flat Rd & Comstock Ln,0
37.081173,-122.140335,2140,Pine Flat Rd & Comstock Ln,0
37.069073,-122.142029,2141,Pine Flat Rd (#2175),0
37.064308,-122.145187,2142,Pine Flat Rd & Bonny Doon Rd,0
36.96545,-121.964783,2143,41st Ave & Bain Ave,0
36.974438,-121.96479,2144,41st Ave & Capitola Rd,0
36.969898,-121.965034,2145,41st Ave & Brommer,1
36.979519,-121.96476,2148,41st Ave & Clares,5
36.984924,-121.964783,2149,41st Ave (Home Depot),7
36.980217,-121.965096,2151,41st Ave & Gross Rd,0
36.985123,-121.96505,2152,41st Ave & Cordelia Ln,4
36.964314,-121.967354,2158,38th Ave & Avis Ln,1
36.965317,-121.967468,2159,38th Ave & Tranquility Ct,2
36.966049,-121.967293,2160,38th Ave & Roland,0
36.967449,-121.967453,2161,38th Ave (Castle Mobile Estate),3
36.967766,-121.967308,2162,38th Ave (Capitola Manor),1
36.968742,-121.967445,2163,38th Ave (Blue & Gold),3
36.969456,-121.967316,2164,38th Ave & Reposa (Blue & Gold),0
36.972103,-121.967323,2166,38th Ave (King's Plaza),0
36.971706,-121.965065,2167,41st Ave (King's Plaza),18
36.970665,-121.984764,2170,17th Ave & Brommer,1
36.967159,-121.985489,2171,17th Ave & Felt,3
36.964989,-121.98674,2172,17th Ave & Merrill,3
36.963676,-121.987267,2173,17th Ave & Matthews Ln,1
36.965302,-121.98632,2174,17th Ave & Merrill,6
36.967182,-121.985222,2175,17th Ave & Felt,3
36.962898,-121.981438,2177,Portola Dr & Corcoran Ave,10
36.969753,-121.98481,2178,17th Ave & Kinsley,2
36.98085,-122.008003,2186,Soquel Ave & Darwin,4
36.911495,-121.758659,2191,W Lake Ave & Main,1
36.91433,-121.764458,2192,Rodriguez & Main (The Pines Apts),14
36.953503,-121.77771,2195,Amesti Rd & Paraiso Dr,0
36.959873,-121.78717,2196,Amesti Rd & E Rianda Rd,0
36.961891,-121.790154,2197,Amesti Rd & Alaga Ln,0
36.971062,-121.794975,2198,Amesti Rd & Pioneer Rd,0
36.971138,-121.795738,2199,Varni Rd & Amesti Rd,0
36.914402,-121.764648,2204,Rodriguez & Main (The Pines Apts),0
36.911034,-121.761307,2205,Rodriguez & Kearney,0
36.941654,-121.784241,2208,Buena Vista Dr & Miller Ave,0
36.925873,-121.790672,2209,Anna & Hanger Way,0
36.929199,-121.769669,2211,Clifford Ave & Evelyn Ave,0
36.923138,-121.784691,2212,Herman Ave & Kralj Dr,0
36.925499,-121.785263,2214,Anna & Herman Ave,0
36.925472,-121.779732,2220,S Green Valley Rd & Marantha Dr,1
36.936756,-121.775597,2224,Freedom Blvd & Roache Rd,0
36.954182,-121.764832,2225,Green Valley Rd & Celia Dr,0
36.96524,-121.765091,2226,Green Valley Rd & Poultry Ln (Mesa Village),9
36.957767,-121.765015,2227,Green Valley Rd & Trembly Ln,7
36.948059,-121.765633,2228,Green Valley Rd & Behler Rd (Pinto Lake Pk),4
36.933743,-121.735931,2233,College Rd & Taylor Rd (Drew Lake),1
36.929527,-121.744766,2234,E Lake & Nugent Ave,9
36.921513,-121.740303,2235,Tuttle Ave & Bridge,0
36.985703,-122.024223,2242,Ocean & Felker,0
36.974503,-121.905243,2244,Center Ave & Sea Terrace Way,0
36.969402,-121.765289,2259,Green Valley Rd & Mesa Verde Dr,0
36.972771,-121.764694,2260,Wheelock Rd & Casserly Rd,0
36.976376,-121.766792,2261,Wheelock Rd (#102),2
36.979382,-121.766594,2262,Wheelock Rd & Gilchrist Ln,2
36.981682,-121.768921,2263,Wheelock Rd (Monte Vista School),0
36.980419,-121.776428,2264,Wheelock Rd & Green Valley Rd,2
36.970734,-121.770912,2265,Green Valley Rd & Kliewer Ln,0
36.975204,-122.010735,2270,Broadway & Cayuga,2
36.974762,-122.014656,2271,Broadway & S Branciforte Ave,10
36.974663,-122.014534,2272,Broadway & S Branciforte Ave,0
36.952087,-121.876511,2280,Seascape Blvd & Sumner Ave,2
37.047249,-122.031448,2286,Mt Hermon Rd (King's Village Shopping Ctr),14
37.088829,-122.08828,2288,Glen Arbor Rd & Hwy 9,1
36.963669,-122.035782,2291,Bay & California,15
37.086674,-122.083931,2294,Glen Arbor Rd & Locust,1
36.972095,-121.990547,2296,Brommer & Odyssey Ct,0
36.915394,-121.763992,2297,Main & Rodriguez,5
36.972977,-122.028458,2301,Walnut Ave & Center,0
36.97617,-122.028,2302,Cedar & Center,13
36.971596,-122.026779,2303,Cedar & Cathcart,25
36.973537,-122.027122,2304,Cedar & Walnut Ave,18
36.97224,-122.02713,2308,Cedar & Lincoln,0
37.01162,-122.075348,2310,Empire Grade (#2519),0
36.983685,-122.064934,2328,Empire Grade (UCSC - Arboretum),16
36.9557,-122.049004,2330,Delaware Ave & Swift,9
36.964554,-121.762573,2334,Mark Ave & Arroyo Dr,2
36.966805,-121.763443,2335,Mark Ave & Hathaway Ave,4
36.968338,-121.763596,2336,Mark Ave & Ponderosa Ave,5
36.977043,-121.986664,2340,Capitola Rd & Foster Ct,3
36.976334,-121.984383,2341,Capitola Rd & 16th Ave,1
36.961262,-122.047745,2342,Mission & King,25
36.961472,-122.056572,2344,Western Dr & Beachview Ave,120
36.984573,-122.038414,2350,Harvey West Blvd (Harvey West Park),0
36.982899,-121.989479,2352,7th Ave (Casa La Familia),0
37.151428,-122.136292,2354,Hwy 9 & Pleasant Way,6
36.968674,-121.96476,2356,41st Ave (Begonia Plaza),0
36.976871,-121.776306,2363,Green Valley Rd & Litchfield Ln,1
36.973518,-122.02478,2364,Front & Soquel Ave,6
36.973495,-122.024193,2365,Soquel Ave & Front,5
36.988365,-121.977539,2367,Soquel Dr & Chanticleer Ave,9
37.047615,-122.032249,2371,Mt Hermon Rd (Scotts Valley Square),22
37.056007,-122.011597,2372,Scotts Valley Dr & El Pueblo Rd,10
37.050331,-122.153351,2373,Pine Flat Rd & Quail Dr,1
36.978813,-122.057732,2374,High & Western,6
36.977322,-122.054306,2375,High & Bay Dr (UCSC - Main Gate),36
36.976765,-122.053802,2376,Bay Dr & High,20
36.973824,-121.969948,2377,Capitola Rd & Clares,20
36.92403,-121.780922,2381,S Green Valley Rd & Magnolia Dr,0
36.922298,-121.781578,2382,S Green Valley Rd & Kralj Dr,1
36.987644,-121.985512,2383,Soquel Dr & Paul Sweet Rd,2
37.184177,-122.140999,2384,Hwy 9 & Quigg Way,0
36.968609,-122.058342,2393,Western Dr & Western Ct,15
36.976192,-122.035034,2394,Storey & Escalona Dr,4
36.981163,-122.029144,2396,River & Josephine,1
37.173401,-122.138138,2400,Hwy 9 & Teihl,0
37.172913,-122.138367,2401,Hwy 9 & Teihl,0
36.940006,-121.77681,2407,Airport Blvd (Freedom Centre),57
36.954845,-121.798737,2409,Freedom Blvd (#2672),0
36.954887,-121.798973,2410,Freedom Blvd (#2672),2
36.934345,-121.774185,2413,S Green Valley Rd & Carey Ave,5
36.92791,-121.778648,2414,S Green Valley Rd & Hope Dr (Green Valley Village),4
36.914864,-121.754097,2415,E Lake & Lincoln St,0
36.929684,-121.785355,2416,Sunnyhills Dr & Shady Oaks Dr,0
36.95599,-122.04586,2420,Delaware Ave & Fair,2
36.985214,-122.039513,2426,Dubois & Harvey West Blvd,2
37.065884,-122.157814,2429,Bonny Doon Rd (Mc Henry Vineyard),1
36.941628,-121.768974,2433,Green Valley Rd & Holohan Rd,1
36.941536,-121.769325,2434,Green Valley Rd & Airport Blvd,2
36.944111,-121.767555,2436,Green Valley Rd (Hispanic SDA Church),0
37.06847,-122.123299,2437,Empire Grade & Sunlit Ln,0
37.142315,-122.131683,2440,Hwy 9 & Brookside Dr,1
37.153336,-122.161102,2445,Big Basin Way (Country Club),0
36.992996,-122.065201,2448,Heller Dr (UCSC - Rachel Carson College & Porter),343
36.953758,-121.764999,2453,Green Valley Rd & Devon Ln,9
36.971462,-121.964745,2456,41st Ave (Four Star Center),0
36.95047,-121.86602,2464,Seascape Blvd & Via Pacifica,0
36.920879,-121.761032,2465,Freedom Blvd & Portola Cir,1
36.922642,-121.761673,2466,Freedom Blvd & Miles Ln,0
36.918648,-121.760216,2467,Freedom Blvd & W High,0
36.912842,-121.759621,2469,Main & W 5th,3
36.92189,-121.782135,2470,S Green Valley Rd & Kralj Dr,5
36.92775,-121.771591,2471,Clifford Ave & Crescent Dr,2
36.920925,-121.775604,2472,Clifford Ave & Montebello Dr,0
36.92638,-121.762161,2477,Madison & Crestview Dr (Crestview Garden),0
36.92115,-121.775589,2479,Clifford Ave & Rosewood Dr,2
36.928196,-121.793587,2480,Neilson & Airport Blvd (Wats. Hospital),14
36.925709,-121.787025,2481,Anna & Holm Rd,0
36.916607,-121.755005,2482,Lincoln & E 5th,11
36.917816,-121.756042,2483,Lincoln & Palm Ave,4
36.9202,-121.758316,2484,Lincoln & E High,3
36.937199,-121.778809,2486,Airport Blvd & Freedom,0
36.932194,-121.785233,2487,Ross Ave & Chappell Rd,0
36.931,-121.784027,2488,Ross Ave & Holly Dr,0
36.927246,-121.785522,2489,Shady Oaks Dr & Jeanette Way,0
36.933826,-121.780457,2490,Loma Prieta Ave & Cherry Blossom Dr,2
36.931335,-121.778366,2491,Loma Prieta Ave & Holly Dr,2
36.977066,-122.052864,2497,High & Bay,3
37.142136,-122.131935,2505,Hwy 9 & Brimblecom Rd,4
37.021255,-122.084198,2507,Empire Grade (at Mile 1306),0
37.072632,-122.127945,2508,Empire Grade (Bonny Doon Airport),0
37.047409,-122.157059,2509,Bonny Doon Rd & Cathedral Park Dr,0
37.070213,-122.142715,2510,Pine Flat Rd (#2300),0
37.07386,-122.143135,2511,Pine Flat Rd (#2572),0
37.077599,-122.142075,2512,Pine Flat Rd (#2878),0
37.125935,-122.122597,2514,Hwy 9 & Middleton Ave (Big Basin),4
37.125984,-122.122391,2515,Hwy 9 & Middleton Ave (Big Basin),9
36.991791,-122.066803,2516,Heller Dr (UCSC - Family Student Housing),25
37.061939,-122.007164,2519,Scotts Valley Dr & Granite Creek Rd,5
36.981766,-121.954742,2520,Hill & Crossroads Loop,0
36.986652,-122.0187,2522,Emeline Ave & Button,1
36.964031,-121.987328,2551,17th Ave & Tremont Dr,0
36.91758,-121.784393,2552,S Green Valley Rd & Main,0
36.92627,-121.745789,2554,E Lake & Wagner Ave,0
37.052711,-122.072281,2559,Graham Hill Rd & Hwy 9 (Covered Bridge),12
36.923885,-121.762436,2567,Freedom Blvd & Marin,0
36.957733,-122.043022,2569,Almar & Hebard (Park),2
36.961449,-122.043594,2570,Almar & Rankin,5
36.968651,-122.028992,2572,Laurel & Chestnut,1
36.919975,-121.741875,2573,E Bronte Ave & Bridge,2
36.98373,-121.913445,2575,Soquel Dr & Terrace Dr,8
36.968792,-121.765099,2576,Green Valley Rd & Mesa Verde Dr,4
36.961372,-122.025848,2582,Bay & West Cliff,30
36.960594,-122.029099,2583,Bay & Laguna,20
36.961437,-122.03244,2584,Bay & National,32
36.961361,-122.032578,2585,Bay & National,1
36.9604,-122.029274,2586,Bay & Laguna,12
36.961231,-122.025948,2587,Bay & West Cliff,6
36.963673,-122.024895,2592,Pacific Ave & Viaduct Ln,63
36.963909,-122.024918,2593,Pacific Ave & 2nd,11
36.933441,-121.771286,2594,Freedom Blvd (K-Mart),7
36.956799,-121.800774,2596,Freedom Blvd (#2716),0
36.97382,-121.955978,2599,Capitola Rd & 49th Ave,0
37.133682,-122.126236,2600,Hwy 9 & Monaco Ln,1
36.992943,-122.017601,2603,Emeline Ave (Emeline Complex - Building K),6
36.978935,-122.02124,2605,Ocean & Water (Governmental Center),0
36.962772,-121.987114,2617,Portola Dr & 18th Ave,9
37.000938,-122.180626,2618,Hwy 1 & Bonny Doon Rd,8
36.960636,-122.048813,2619,Mission & Swift,12
36.982883,-121.912354,2620,Soquel Dr & Heather Terrace,3
36.928905,-121.790894,2622,Hanger Way & Neilson,2
36.92836,-121.793121,2623,Neilson & Airport Blvd (Wats. Hospital),4
37.049004,-122.02774,2624,Cavallaro Transit Center (Scotts Valley),60
36.976376,-122.026566,2627,Front & Pacific Ave,0
36.918819,-121.776115,2628,Clifford Ave & Sherwood Ct,1
36.918736,-121.775993,2629,Clifford Ave & Montebello Dr,0
36.931435,-121.788322,2630,Airport Blvd & Holm Rd,1
37.044392,-122.023148,2632,Scotts Valley Dr & Bean Creek Rd,11
37.056862,-122.011497,2633,Scotts Valley Dr & Johnston Way,12
36.927048,-121.765297,2637,Freedom Blvd & Crestview Dr,31
36.92701,-121.764923,2638,Freedom Blvd & Crestview Dr (Court House),20
36.91711,-121.760429,2641,Freedom Blvd & Brennan,0
36.976433,-121.985474,2642,Capitola Rd & Leila Court,2
36.95694,-121.801193,2643,Freedom Blvd (#2718),5
36.966774,-121.965004,2649,41st Ave & Gladys Ave,7
36.963528,-121.965912,2650,Portola Dr & 41st Ave,1
36.963299,-121.965576,2651,Portola Dr & 41st Ave,0
36.983833,-122.03476,2654,Harvey West Blvd & Sylvania Ave (Costco),1
36.938019,-121.77755,2655,Freedom Blvd & Airport Blvd (Library),8
36.975868,-122.032707,2656,Mission & Union,0
36.974789,-122.058456,2659,Western Dr & Meder,3
36.97036,-122.05851,2660,Western Dr & Monarch Way,2
36.968826,-122.058517,2661,Western Dr & Western Ct,4
36.966549,-122.057159,2662,Western Dr & Cypress Park,5
36.964523,-122.05674,2663,Western Dr & Flower,5
36.98732,-122.03698,2664,Encinal & Dubois,0
36.973255,-122.024117,2666,Soquel Ave & Front,30
36.97403,-122.024796,2667,Front & Soquel Ave,127
36.977631,-122.014473,2668,Soquel Ave & Caledonia,12
36.985916,-122.053543,2669,Hagar Dr & Village Rd (UCSC - The Farm),31
36.990601,-122.066093,2670,Heller Dr (UCSC - Oakes College),287
36.992802,-122.06485,2671,Heller Dr (UCSC - Rachel Carson College & Porter),393
36.996708,-122.063583,2672,Heller Dr (UCSC - Kerr Hall),113
36.999207,-122.064339,2673,Heller Dr & McLaughlin Dr (UCSC - Kresge College),35
36.999855,-122.062172,2674,McLaughlin Dr (UCSC - Science Hill),221
36.999756,-122.058311,2675,McLaughlin Dr (UCSC - College 9 & 10 / Health Ctr),254
36.996662,-122.055412,2676,"Hagar Dr (UCSC - Bookstore, Cowell & Stevenson)",422
36.991276,-122.054886,2677,Hagar Dr (UCSC - East Remote Parking),29
36.985538,-122.053551,2678,Hagar Dr & Village Rd (UCSC - The Farm),0
36.98156,-122.052109,2679,Coolidge Dr & Hagar Ct  (UCSC - Lower Campus),3
36.949459,-121.866203,2681,Via Pacifica & Cabo Court,0
36.977005,-122.020386,2682,Ocean & Dakota,0
36.986927,-122.034683,2683,Encinal & Sylvania,0
36.913898,-121.760254,2691,Main & Ford,41
37.061172,-122.079826,2692,Hwy 9 (SLV High School),0
36.95805,-122.030998,2694,Delaware Ave & Centennial,4
36.958031,-122.030022,2695,Delaware Ave & Liberty,0
36.957451,-122.033981,2696,Delaware Ave & Columbia,0
36.965668,-122.02536,2697,Pacific & Center,107
36.978306,-121.953102,2699,Capitola Ave & Bay Ave,1
36.970673,-122.024979,SCMC,Santa Cruz Metro Center,0
36.971077,-122.024574,2701,Santa Cruz Metro Center - Lane 1,723
36.970917,-122.024529,2702,Santa Cruz Metro Center - Lane 2,125
36.970795,-122.024475,2703,Santa Cruz Metro Center - Lane 3,11
36.970615,-122.024475,2704,Santa Cruz Metro Center - Lane 4,535
36.905781,-121.76696,2705,W Beach (#600),1
36.907745,-121.774651,2706,Ohlone Pkwy & Lighthouse Dr,0
36.910149,-121.774933,2707,Ohlone Pkwy & Loma Vista,0
36.912548,-121.777344,2708,Ohlone Pkwy & Kingfisher Dr,0
36.914127,-121.778275,2709,Ohlone Pkwy & Egret Ln,0
36.914452,-121.778473,2710,Ohlone Pkwy & Harkins Slough Rd,0
36.912193,-121.776939,2711,Ohlone Pkwy & Kingfisher Dr,0
36.909637,-121.775085,2712,Ohlone Pkwy & Loma Vista,1
36.906418,-121.774376,2713,Ohlone Pkwy & Bree Ln,0
36.931133,-121.781326,2714,Holly Dr & Airport Rd,3
36.958874,-122.057594,2715,Natural Bridges Dr & Mission,1
36.959156,-122.057434,2716,Natural Bridges Dr & Mission,117
36.95499,-122.057137,2717,Natural Bridges Dr & Delaware Ave,5
36.95507,-122.056969,2718,Natural Bridges Dr & Delaware Ave,13
36.90448,-121.768311,2719,W Beach & Industrial Rd,0
36.917862,-121.783974,2721,S Green Valley Rd & Main,0
36.989567,-121.928917,2722,Soquel Dr & Lower Perimeter Rd (Sesnon House),12
36.957859,-122.032242,2723,Delaware Ave & National,0
36.931389,-121.776657,2724,S Green Valley Rd & Loma Prieta Ave,4
36.930779,-121.744064,2725,E Lake & Bridge,0
36.937431,-121.771591,2726,Green Valley Rd & Stewart Ave,11
36.914471,-121.790749,2727,Harkins Slough Rd (Pajaro Valley High School),0
36.981316,-122.00946,2728,Water & Poplar,20
36.968571,-122.031334,2731,Laurel & Blackburn,189
36.977974,-121.992477,2732,7th Ave & Tanner Ct,0
36.987053,-121.967438,2733,Soquel Dr & Research Park Dr,6
36.916489,-121.770653,2734,Main & Pennsylvania Dr,27
36.922581,-121.760994,2737,Lincoln & Prospect,0
36.923019,-121.793701,2738,Westgate Dr & Technology Dr (Social Security),0
36.979889,-122.059326,2739,High & Tosca Terrace,7
36.954983,-122.054375,2740,Delaware & Swanton,10
36.990452,-122.032234,2743,Vernon & River (METRO Admin Offices),2
36.949341,-122.065033,2744,McAllister Way (Seymour Center),74
36.960381,-122.043564,2747,Almar & Rankin,1
36.98167,-121.952545,2748,Capitola Ave & Hill,0
36.952572,-122.06546,2749,McAllister Way (Coastal Biology Building),51
36.952583,-122.065437,2750,McAllister Way (Coastal Biology Building),84
36.91111,-121.756271,2751,Union & Beach,0
36.975555,-121.966148,CAPM,Capitola Mall,0
36.975433,-121.966217,2801,Capitola Mall - Lane 1,136
36.975677,-121.966087,2802,Capitola Mall - Lane 2,77
36.909691,-121.759972,WTC,Watsonville Transit Center,0
36.909863,-121.760071,2901,Watsonville Transit Center - Lane 1,186
36.909775,-121.760223,2902,Watsonville Transit Center - Lane 2,113
